Datei_ID,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
236,290.0,0.0,10.0,3.09825,3.020375,3.04125,3.209125,3.601375,1.78775,3.324375,3.2005
237,290.0,-58.0,10.0,3.125375,3.2465,3.07575,3.190375,3.480375,3.0095,2.942875,3.18375
238,290.0,-116.0,10.0,3.1481250000000003,3.348375,3.09125,3.1705,3.456125,3.275,2.8045,3.194875
239,290.0,-174.0,10.0,3.1433750000000003,3.441875,3.094,3.15025,3.4450000000000003,3.376,2.5423750000000003,3.16825
240,290.0,-232.0,10.0,3.157625,3.517,3.105625,3.16525,3.446875,3.49675,2.29475,3.198
241,290.0,-290.0,10.0,3.153125,3.570875,3.12475,3.15925,3.4705,3.584375,2.034625,3.21525
242,-290.0,290.0,12.0,3.127225,3.740675,1.67825,3.175175,3.311175,3.44815,3.231025,3.175625
243,-290.0,232.0,12.0,3.0647,3.641525,1.960625,3.1222250000000003,3.332025,3.392375,3.2127250000000003,3.170225
244,-290.0,174.0,12.0,3.0543,3.46945,2.16725,3.10995,3.33415,3.3237,3.196,3.175425
245,-290.0,116.0,12.0,3.061225,3.2182500000000003,2.366325,3.0922750000000003,3.3232,3.2178500000000003,3.174075,3.179525
246,-290.0,58.0,12.0,3.1365,2.76465,2.727925,3.088875,3.31115,3.0927,3.147575,3.19075
247,-290.0,0.0,12.0,3.155825,1.3589,3.19255,3.11525,3.30405,2.9467,3.0999,3.1866
248,-290.0,-58.0,12.0,2.7877,2.731925,2.96475,3.108475,3.36115,3.090925,3.1088,3.186375
249,-290.0,-116.0,12.0,2.52425,3.07345,2.831575,3.0794,3.376325,3.185025,3.113275,3.187275
250,-290.0,-174.0,12.0,2.218125,3.339725,2.787725,3.0610500000000003,3.400025,3.2715,3.121525,3.1968
251,-290.0,-232.0,12.0,1.7733,3.578025,2.81035,3.06405,3.414225,3.3685,3.13425,3.218325
252,-290.0,-290.0,12.0,1.32555,3.723925,2.9286250000000003,3.089375,3.4391,3.4459,3.148075,3.233025
253,-232.0,290.0,12.0,3.1568,3.6633,2.3413,3.03465,3.2746500000000003,3.45725,3.218475,3.1412500000000003
254,-232.0,232.0,12.0,3.087175,3.464975,2.27265,2.938,3.25975,3.352125,3.196275,3.1205000000000003
255,-232.0,174.0,12.0,3.050625,3.2118,2.362125,2.9095,3.252775,3.22305,3.172825,3.11545
256,-232.0,116.0,12.0,3.0628,2.899375,2.511925,2.908075,3.2586500000000003,3.094875,3.1526750000000003,3.1246
257,-232.0,58.0,12.0,3.110275,2.4662,2.732325,2.9269000000000003,3.269775,2.94925,3.130075,3.13215
258,-232.0,0.0,12.0,3.097725,1.608425,3.051525,2.97035,3.28955,2.82525,3.08185,3.123725
259,-232.0,-58.0,12.0,2.83335,2.4358,2.946775,2.9806,3.3348500000000003,2.953975,3.0718,3.11375
260,-232.0,-116.0,12.0,2.652,2.86235,2.860175,2.9644500000000003,3.367525,3.088825,3.074575,3.11385
261,-232.0,-174.0,12.0,2.39835,3.158225,2.830925,2.9551000000000003,3.387775,3.2169,3.07595,3.118725
262,-232.0,-232.0,12.0,2.1764,3.418875,2.8642,2.9682250000000003,3.40795,3.3294,3.0813,3.1331
263,-232.0,-290.0,12.0,2.265175,3.6582,2.971425,3.0301750000000003,3.4276,3.442025,3.10535,3.158575
264,-174.0,290.0,12.0,3.1165,3.613025,2.646325,2.890375,3.25915,3.45755,3.208325,3.11025
265,-174.0,232.0,12.0,3.06185,3.394125,2.527175,2.774725,3.2281250000000004,3.326575,3.185975,3.08405
266,-174.0,174.0,12.0,3.0409,3.122775,2.61975,2.7296,3.236975,3.1991,3.169725,3.082575
267,-174.0,116.0,12.0,3.03695,2.792025,2.692825,2.7233,3.2388,3.02785,3.14635,3.082125
268,-174.0,58.0,12.0,3.06485,2.30375,2.8573250000000003,2.7351,3.261325,2.8560000000000003,3.120625,3.084925
269,-174.0,0.0,12.0,3.056875,1.835825,3.035875,2.80545,3.2895250000000003,2.75885,3.083075,3.083325
270,-174.0,-58.0,12.0,2.8841,2.372875,2.9771750000000003,2.82995,3.333,2.869225,3.0586,3.0736
271,-174.0,-116.0,12.0,2.7443,2.8244,2.92015,2.843875,3.3687,3.065475,3.0606750000000003,3.080675
272,-174.0,-174.0,12.0,2.636475,3.122125,2.897475,2.836675,3.38035,3.20665,3.0471250000000003,3.074875
273,-174.0,-232.0,12.0,2.523575,3.4038,2.927425,2.9037,3.403,3.3438,3.064025,3.10585
274,-174.0,-290.0,12.0,2.4635,3.616375,2.9979,2.961025,3.41925,3.45185,3.09095,3.123875
275,-116.0,290.0,12.0,3.1088500000000003,3.617525,2.86045,2.790725,3.303925,3.4998,3.20885,3.104125
276,-116.0,232.0,12.0,3.04985,3.383875,2.7519,2.595425,3.25255,3.354775,3.1795750000000003,3.0556
277,-116.0,174.0,12.0,3.025475,3.083825,2.785875,2.510875,3.2515,3.180975,3.1613,3.0402750000000003
278,-116.0,116.0,12.0,3.028625,2.7753,2.8506,2.504225,3.26885,3.01115,3.14855,3.0423
279,-116.0,58.0,12.0,3.049325,2.435175,2.9659250000000004,2.548275,3.2897,2.8365500000000003,3.128425,3.0463750000000003
280,-116.0,0.0,12.0,3.036375,2.1052,3.0324,2.5846500000000003,3.309975,2.714,3.0912,3.03065
281,-116.0,-58.0,12.0,2.926375,2.455525,2.99305,2.6636,3.3479750000000004,2.861825,3.068825,3.0336
282,-116.0,-116.0,12.0,2.813075,2.8525,2.9471,2.680175,3.3634250000000003,3.05045,3.05155,3.0296000000000003
283,-116.0,-174.0,12.0,2.724675,3.1237,2.931625,2.6958,3.3811250000000004,3.20165,3.049225,3.041925
284,-116.0,-232.0,12.0,2.66505,3.384425,2.9519,2.757275,3.392175,3.345575,3.05725,3.0671
285,-116.0,-290.0,12.0,2.688575,3.622325,3.008775,2.87385,3.411,3.483225,3.102125,3.099575
286,-58.0,290.0,12.0,3.084925,3.646575,3.032925,2.560225,3.3641750000000004,3.545875,3.186975,3.046725
287,-58.0,232.0,12.0,3.055525,3.4292,2.9745,2.337075,3.323525,3.3954500000000003,3.1709,3.01385
288,-58.0,174.0,12.0,3.04825,3.2019,2.9937,2.24745,3.3117,3.2344250000000003,3.165625,2.999775
289,-58.0,116.0,12.0,3.0442,2.91155,3.0022,2.249325,3.308725,3.0341500000000003,3.156025,2.992525
290,-58.0,58.0,12.0,3.0574,2.652,3.043025,2.3131,3.3133,2.8474250000000003,3.147425,2.9934000000000003
291,-58.0,0.0,12.0,3.0606500000000003,2.428675,3.0514,2.4013,3.33445,2.748525,3.12215,2.9936
292,-58.0,-58.0,12.0,2.984625,2.6347,2.999775,2.451575,3.353675,2.86865,3.08665,2.9784
293,-58.0,-116.0,12.0,2.932375,2.9378,2.9724500000000003,2.4905,3.362625,3.052,3.0844750000000003,2.983675
294,-58.0,-174.0,12.0,2.876925,3.187425,2.960275,2.51465,3.3691750000000003,3.209525,3.083575,2.9903
295,-58.0,-232.0,12.0,2.845175,3.4421,2.977625,2.6077000000000004,3.3755,3.36865,3.103525,3.0124
296,-58.0,-290.0,12.0,2.874125,3.627725,3.0101750000000003,2.75455,3.38965,3.518675,3.15035,3.055625
297,0.0,290.0,12.0,3.0782000000000003,3.68735,3.2494,1.5155,3.3829,3.575325,3.1674,3.002025
298,0.0,232.0,12.0,3.066625,3.5120750000000003,3.1865,1.821825,3.343575,3.408025,3.1504250000000003,2.9615500000000003
299,0.0,174.0,12.0,3.064525,3.31115,3.14015,1.878525,3.325175,3.223075,3.144675,2.9377
300,0.0,116.0,12.0,3.0756,3.09875,3.107425,1.985325,3.3224,3.034425,3.14615,2.937875
301,0.0,58.0,12.0,3.087375,2.855625,3.0821,2.1153,3.3311,2.831,3.1483000000000003,2.9332
302,0.0,0.0,12.0,3.08685,2.755425,3.062,2.25745,3.334925,2.709775,3.154975,2.9086000000000003
303,0.0,-58.0,12.0,3.093275,2.888725,3.02265,2.334425,3.341775,2.891725,3.124975,2.906275
304,0.0,-116.0,12.0,3.07665,3.112075,3.0021,2.3465000000000003,3.335075,3.074775,3.124,2.861175
305,0.0,-174.0,12.0,3.075075,3.315825,2.9901,2.3992750000000003,3.333125,3.24385,3.143725,2.865525
306,0.0,-232.0,12.0,3.121375,3.517125,2.994225,2.4727,3.332375,3.405625,3.178075,2.8215250000000003
307,0.0,-290.0,12.0,3.1886,3.688575,3.013425,2.660025,3.35825,3.559725,3.2393,2.703475
308,58.0,290.0,12.0,3.09025,3.645825,3.18535,2.666475,2.953825,3.513075,3.178725,3.05295
309,58.0,232.0,12.0,3.0923,3.496375,3.142325,2.49825,3.00295,3.3347,3.1448500000000004,3.0244
310,58.0,174.0,12.0,3.096375,3.313575,3.107875,2.39025,3.110425,3.112225,3.130375,2.99485
311,58.0,116.0,12.0,3.09845,3.1151,3.081375,2.38695,3.1912000000000003,2.889375,3.135175,2.9963
312,58.0,58.0,12.0,3.0889,2.869425,3.063225,2.401625,3.2678000000000003,2.5984,3.1503,2.991675
313,58.0,0.0,12.0,3.07205,2.7616,3.0486,2.4663,3.32375,2.43725,3.1505,2.9763
314,58.0,-58.0,12.0,3.057875,2.93095,3.045925,2.4798,3.287675,2.6850500000000004,3.076625,2.94365
315,58.0,-116.0,12.0,3.0794,3.180425,3.0383,2.497125,3.300775,2.956475,3.022575,2.9326250000000003
316,58.0,-174.0,12.0,3.097775,3.355425,3.039175,2.5484750000000003,3.2885500000000003,3.1732750000000003,2.98195,2.9571500000000004
317,58.0,-232.0,12.0,3.129525,3.520775,3.042025,2.633775,3.296475,3.355775,2.92645,2.984525
318,58.0,-290.0,12.0,3.169075,3.661025,3.060575,2.7854,3.346575,3.5382,2.955875,3.004625
319,116.0,290.0,12.0,3.122675,3.57345,3.14445,2.825425,2.75205,3.469175,3.193475,3.086675
320,116.0,232.0,12.0,3.11205,3.40185,3.092775,2.690125,2.725375,3.222375,3.14915,3.056825
321,116.0,174.0,12.0,3.105175,3.204875,3.055275,2.6177,2.8803,2.955875,3.12855,3.04175
322,116.0,116.0,12.0,3.1012,3.0153,3.03725,2.633375,3.040375,2.729,3.1339,3.0604
323,116.0,58.0,12.0,3.092225,2.81145,3.02965,2.6656,3.22635,2.38965,3.15415,3.058775
324,116.0,0.0,12.0,3.0648500000000003,2.700975,3.025175,2.708925,3.3447,2.114475,3.12705,3.03965
325,116.0,-58.0,12.0,3.0581,2.8786750000000003,3.040575,2.714725,3.316125,2.522775,2.99305,3.0217
326,116.0,-116.0,12.0,3.05755,3.07895,3.044725,2.74095,3.30195,2.843425,2.90885,3.034725
327,116.0,-174.0,12.0,3.051225,3.269175,3.0462,2.744775,3.303775,3.103825,2.7904,3.02615
328,116.0,-232.0,12.0,3.080975,3.4488250000000003,3.062025,2.812175,3.342725,3.344625,2.72955,3.045025
329,116.0,-290.0,12.0,3.1216250000000003,3.600075,3.07145,2.9396,3.399125,3.51265,2.8168,3.073175
330,174.0,290.0,12.0,3.13025,3.5254250000000003,3.11465,2.933275,2.48135,3.4470500000000004,3.2152,3.106425
331,174.0,232.0,12.0,3.125275,3.384725,3.076775,2.869225,2.4926,3.2212,3.185025,3.096925
332,174.0,174.0,12.0,3.1158,3.200625,3.044975,2.8365750000000003,2.74055,2.97765,3.169975,3.0969
333,174.0,116.0,12.0,3.095625,3.0079,3.02515,2.817075,2.9546,2.6799500000000003,3.177675,3.08785
334,174.0,58.0,12.0,3.0788,2.778925,3.014125,2.853075,3.22175,2.197425,3.2051,3.0961
335,174.0,0.0,12.0,3.04825,2.705525,3.0163,2.917375,3.4227000000000003,1.863125,3.163225,3.09775
336,174.0,-58.0,12.0,3.043575,2.8964,3.04355,2.910025,3.37595,2.4838,2.955225,3.07785
337,174.0,-116.0,12.0,3.0429500000000003,3.106025,3.0538000000000003,2.923275,3.36035,2.867,2.83035,3.081175
338,174.0,-174.0,12.0,3.0446500000000003,3.244425,3.0612,2.8986,3.355925,3.108625,2.654825,3.0676
339,174.0,-232.0,12.0,3.0680750000000003,3.4185,3.0749500000000003,2.9427250000000003,3.385625,3.3436,2.533825,3.078825
340,174.0,-290.0,12.0,3.087375,3.547875,3.088375,3.0182,3.4385000000000003,3.5011750000000004,2.6189,3.1004750000000003
341,232.0,290.0,12.0,3.146775,3.5088,3.11135,3.0577,2.17735,3.4812000000000003,3.23,3.132325
342,232.0,232.0,12.0,3.1319000000000004,3.3830750000000003,3.0734,3.02035,2.2918,3.2497000000000003,3.19105,3.12245
343,232.0,174.0,12.0,3.1229750000000003,3.2382,3.054125,3.0127,2.59125,3.03345,3.1832,3.124525
344,232.0,116.0,12.0,3.10705,3.066325,3.038475,3.002,2.909025,2.7765,3.19495,3.124875
345,232.0,58.0,12.0,3.08245,2.872475,3.02215,3.034025,3.285325,2.281025,3.258825,3.1395000000000004
346,232.0,0.0,12.0,3.048925,2.75925,3.0139500000000004,3.03795,3.51525,1.649725,3.1913,3.12735
347,232.0,-58.0,12.0,3.047625,2.967225,3.040175,3.0462,3.43,2.55435,2.925975,3.115575
348,232.0,-116.0,12.0,3.06075,3.155275,3.0606,3.0338000000000003,3.3922,2.983575,2.760525,3.118475
349,232.0,-174.0,12.0,3.06725,3.30345,3.0734250000000003,3.03195,3.387375,3.197275,2.544825,3.1135
350,232.0,-232.0,12.0,3.0812,3.4382,3.088975,3.047175,3.41575,3.3851,2.355825,3.11565
351,232.0,-290.0,12.0,3.08575,3.54615,3.101575,3.091275,3.463775,3.53025,2.412125,3.142875
352,290.0,290.0,12.0,3.15635,3.523225,3.1284,3.24285,1.55165,3.56075,3.207325,3.1530500000000004
353,290.0,232.0,12.0,3.1456,3.4438500000000003,3.113425,3.230125,2.018275,3.3889500000000004,3.17435,3.15695
354,290.0,174.0,12.0,3.13335,3.3389,3.0941,3.1958,2.55435,3.18835,3.1787,3.162025
355,290.0,116.0,12.0,3.114225,3.212125,3.07085,3.188075,2.92525,3.022125,3.2075500000000003,3.174725
356,290.0,58.0,12.0,3.09225,3.0364,3.0396,3.16955,3.291575,2.625325,3.284825,3.19065
357,290.0,0.0,12.0,3.0505,2.878925,3.02325,3.165975,3.587725,1.4446,3.289725,3.1785
358,290.0,-58.0,12.0,3.080075,3.1418,3.0624,3.166925,3.464225,2.8715,2.914825,3.16935
359,290.0,-116.0,12.0,3.105375,3.290975,3.0833,3.1478,3.431625,3.19945,2.72065,3.176825
360,290.0,-174.0,12.0,3.106475,3.401875,3.0902,3.1375,3.4190500000000004,3.35835,2.408725,3.16635
361,290.0,-232.0,12.0,3.118275,3.48245,3.101725,3.14215,3.429625,3.4869,2.08585,3.1854
362,290.0,-290.0,12.0,3.115525,3.552225,3.1195,3.1454,3.45925,3.588325,1.825625,3.21055
363,-290.0,290.0,15.0,3.0692500000000003,3.744125,1.380125,3.166625,3.258375,3.4093750000000003,3.221125,3.156875
364,-290.0,232.0,15.0,2.987,3.611375,1.694,3.081875,3.267,3.330125,3.197125,3.148625
365,-290.0,174.0,15.0,2.964375,3.406375,1.9085,3.06825,3.2691250000000003,3.246375,3.176125,3.15225
366,-290.0,116.0,15.0,2.98,3.0656250000000003,2.2098750000000003,3.041875,3.2605,3.1175,3.1481250000000003,3.1557500000000003
367,-290.0,58.0,15.0,3.071625,2.541,2.65825,3.050625,3.259625,2.99325,3.12425,3.1675
368,-290.0,0.0,15.0,3.074,0.9935,3.172375,3.08825,3.26025,2.864125,3.079125,3.16575
369,-290.0,-58.0,15.0,2.648875,2.536625,2.90625,3.07375,3.324625,3.01825,3.082625,3.163125
370,-290.0,-116.0,15.0,2.249,2.9095,2.747125,3.0267500000000003,3.335375,3.09675,3.074125,3.156
371,-290.0,-174.0,15.0,1.887,3.2611250000000003,2.72375,3.02325,3.371,3.218625,3.090625,3.178125
372,-290.0,-232.0,15.0,1.299375,3.531,2.74375,3.025125,3.387,3.324625,3.099,3.199875
373,-290.0,-290.0,15.0,0.7305,3.71875,2.861125,3.042125,3.416375,3.415,3.110875,3.2145
374,-232.0,290.0,15.0,3.119,3.6615,2.206,3.010875,3.2145,3.427625,3.207375,3.12625
375,-232.0,232.0,15.0,3.03025,3.412625,2.08725,2.8821250000000003,3.187375,3.29025,3.176625,3.102125
376,-232.0,174.0,15.0,2.9951250000000003,3.122625,2.20275,2.852125,3.18175,3.14325,3.1517500000000003,3.100375
377,-232.0,116.0,15.0,3.007,2.75875,2.402875,2.857,3.19625,3.012,3.130625,3.112
378,-232.0,58.0,15.0,3.043,2.242625,2.6295,2.86675,3.2058750000000003,2.837125,3.10225,3.113625
379,-232.0,0.0,15.0,3.02325,1.2665,3.003,2.912375,3.236,2.698875,3.05275,3.10925
380,-232.0,-58.0,15.0,2.738625,2.25625,2.8885,2.934625,3.30275,2.88625,3.047875,3.11075
381,-232.0,-116.0,15.0,2.445375,2.732,2.79125,2.907,3.33325,3.01,3.038875,3.1008750000000003
382,-232.0,-174.0,15.0,2.21325,3.105125,2.77625,2.902375,3.3628750000000003,3.175125,3.045125,3.1125000000000003
383,-232.0,-232.0,15.0,1.95275,3.388875,2.8116250000000003,2.924125,3.385375,3.298125,3.049875,3.1295
384,-232.0,-290.0,15.0,1.9675,3.669375,2.94525,2.996875,3.407875,3.42875,3.077375,3.15475
385,-174.0,290.0,15.0,3.049375,3.579125,2.5375,2.8472500000000003,3.191875,3.421625,3.191375,3.098625
386,-174.0,232.0,15.0,2.9798750000000003,3.32625,2.387,2.701,3.1433750000000003,3.262375,3.162125,3.0620000000000003
387,-174.0,174.0,15.0,2.95675,2.994375,2.5263750000000003,2.6375,3.16475,3.107,3.14325,3.060375
388,-174.0,116.0,15.0,2.949125,2.63475,2.61625,2.614625,3.168,2.92225,3.117625,3.0525
389,-174.0,58.0,15.0,2.982875,2.077625,2.78525,2.63775,3.2065,2.74275,3.0932500000000003,3.064
390,-174.0,0.0,15.0,2.96725,1.490375,2.989,2.704875,3.236875,2.605625,3.04625,3.055125
391,-174.0,-58.0,15.0,2.7605,2.18125,2.92625,2.72525,3.287625,2.749,3.015625,3.04525
392,-174.0,-116.0,15.0,2.631875,2.676125,2.880625,2.764,3.3375,2.989875,3.028875,3.065375
393,-174.0,-174.0,15.0,2.452125,3.0295,2.857125,2.76625,3.352,3.14125,3.00925,3.0535
394,-174.0,-232.0,15.0,2.23475,3.35325,2.891125,2.829,3.379,3.305625,3.0245,3.08425
395,-174.0,-290.0,15.0,2.16275,3.608875,2.967,2.90725,3.397875,3.43625,3.05525,3.113375
396,-116.0,290.0,15.0,3.056125,3.592625,2.85325,2.72825,3.25825,3.47325,3.19475,3.09475
397,-116.0,232.0,15.0,2.97875,3.31225,2.675625,2.482625,3.180625,3.2875,3.157,3.028375
398,-116.0,174.0,15.0,2.9558750000000003,2.9678750000000003,2.727,2.39725,3.18025,3.1005000000000003,3.13775,3.0165
399,-116.0,116.0,15.0,2.957,2.595375,2.793,2.3765,3.210125,2.9015,3.12125,3.01125
400,-116.0,58.0,15.0,2.9798750000000003,2.214375,2.9326250000000003,2.43525,3.23675,2.71925,3.100375,3.020875
401,-116.0,0.0,15.0,2.958375,1.79725,3.00225,2.44275,3.256125,2.56025,3.057,3.000125
402,-116.0,-58.0,15.0,2.837125,2.2465,2.957125,2.554625,3.3083750000000003,2.759375,3.032375,3.008625
403,-116.0,-116.0,15.0,2.705375,2.704375,2.910875,2.56775,3.329375,2.9525,3.007375,2.99525
404,-116.0,-174.0,15.0,2.592,2.996875,2.895625,2.583,3.349625,3.12875,3.00775,3.016875
405,-116.0,-232.0,15.0,2.5267500000000003,3.299,2.916125,2.646125,3.36375,3.2885,3.0115,3.042125
406,-116.0,-290.0,15.0,2.53925,3.57425,2.97975,2.7735,3.382875,3.44925,3.057125,3.08225
407,-58.0,290.0,15.0,3.014875,3.604125,3.02175,2.43475,3.3192500000000003,3.510625,3.16425,3.016125
408,-58.0,232.0,15.0,2.98675,3.35675,2.962875,2.164125,3.2735,3.335375,3.15125,2.9825
409,-58.0,174.0,15.0,2.977,3.0975,2.969625,2.071125,3.254625,3.1595,3.139375,2.960625
410,-58.0,116.0,15.0,2.974375,2.775875,2.98375,2.077125,3.258625,2.939125,3.1281250000000003,2.953375
411,-58.0,58.0,15.0,2.99125,2.436,3.016625,2.201875,3.2695,2.71925,3.1145,2.970375
412,-58.0,0.0,15.0,2.9885,2.2105,3.029875,2.270125,3.302125,2.6325,3.089,2.9675
413,-58.0,-58.0,15.0,2.907,2.43925,2.97675,2.297375,3.31625,2.7451250000000003,3.053125,2.9355
414,-58.0,-116.0,15.0,2.850625,2.7905,2.94725,2.3645,3.329625,2.966125,3.047875,2.951125
415,-58.0,-174.0,15.0,2.78925,3.0915,2.93125,2.367875,3.332875,3.141125,3.038125,2.93825
416,-58.0,-232.0,15.0,2.735,3.3661250000000003,2.949875,2.482375,3.340625,3.324625,3.05125,2.98375
417,-58.0,-290.0,15.0,2.79875,3.596,2.98775,2.6395,3.35875,3.501125,3.11525,3.029
418,0.0,290.0,15.0,3.02525,3.647375,3.2485,1.214375,3.353875,3.538125,3.1365,2.968125
419,0.0,232.0,15.0,3.004375,3.4253750000000003,3.163625,1.58325,3.307125,3.34525,3.1205000000000003,2.924875
420,0.0,174.0,15.0,3.002125,3.204875,3.11975,1.642875,3.280625,3.135625,3.109875,2.8795
421,0.0,116.0,15.0,3.015375,2.96975,3.08875,1.776375,3.27725,2.93325,3.111125,2.8865
422,0.0,58.0,15.0,3.024375,2.6805,3.06125,1.922625,3.293375,2.713625,3.11425,2.8937500000000003
423,0.0,0.0,15.0,3.037125,2.56725,3.042125,2.083,3.310625,2.556625,3.108625,2.8465000000000003
424,0.0,-58.0,15.0,3.025625,2.76625,3.011625,2.164625,3.302625,2.7715,3.0928750000000003,2.829625
425,0.0,-116.0,15.0,3.01275,3.019,2.99325,2.174375,3.293375,3.010875,3.09625,2.785125
426,0.0,-174.0,15.0,3.01275,3.24675,2.9805,2.240875,3.291125,3.189625,3.11575,2.788125
427,0.0,-232.0,15.0,3.052,3.4545,2.977875,2.302,3.287375,3.3508750000000003,3.141625,2.720875
428,0.0,-290.0,15.0,3.132875,3.664125,2.997375,2.533125,3.318875,3.54,3.2135,2.585875
429,58.0,290.0,15.0,3.025375,3.601875,3.1982500000000003,2.502375,2.8855,3.495,3.156,3.001875
430,58.0,232.0,15.0,3.028625,3.413875,3.135125,2.290125,2.927875,3.283625,3.113875,2.971375
431,58.0,174.0,15.0,3.039,3.1946250000000003,3.089875,2.210625,3.036625,3.038875,3.0985,2.95675
432,58.0,116.0,15.0,3.04925,2.97575,3.067875,2.229375,3.1225,2.78475,3.09925,2.957375
433,58.0,58.0,15.0,3.03325,2.6906250000000003,3.051375,2.24,3.21275,2.4475,3.114,2.949
434,58.0,0.0,15.0,3.018125,2.587375,3.0315,2.299125,3.278,2.274875,3.099875,2.92125
435,58.0,-58.0,15.0,2.999375,2.7595,3.0340000000000003,2.362875,3.233,2.530625,3.02525,2.907875
436,58.0,-116.0,15.0,3.02075,3.0365,3.0263750000000003,2.340375,3.239875,2.836625,2.943375,2.859875
437,58.0,-174.0,15.0,3.02975,3.253875,3.03325,2.41325,3.23125,3.108625,2.937625,2.907875
438,58.0,-232.0,15.0,3.06825,3.474125,3.0347500000000003,2.52975,3.249,3.3245,2.87275,2.943125
439,58.0,-290.0,15.0,3.121375,3.627125,3.05375,2.692625,3.314625,3.5231250000000003,2.9330000000000003,2.967125
440,116.0,290.0,15.0,3.066125,3.5565,3.1473750000000003,2.786875,2.629125,3.45125,3.1805,3.08
441,116.0,232.0,15.0,3.056625,3.337875,3.075,2.62375,2.569375,3.167625,3.122,3.0500000000000003
442,116.0,174.0,15.0,3.053125,3.121625,3.043875,2.52725,2.764875,2.89025,3.098625,3.029375
443,116.0,116.0,15.0,3.04075,2.885625,3.01925,2.54225,2.923375,2.5895,3.095125,3.044125
444,116.0,58.0,15.0,3.032375,2.64825,3.0111250000000003,2.56225,3.169125,2.143875,3.1135,3.031625
445,116.0,0.0,15.0,2.997875,2.524875,3.00875,2.60925,3.296625,1.866,3.0776250000000003,3.016625
446,116.0,-58.0,15.0,2.9911250000000003,2.732875,3.0255,2.605,3.262125,2.360625,2.953,3.0025
447,116.0,-116.0,15.0,2.983,2.950625,3.03625,2.622,3.239625,2.70175,2.866625,3.001875
448,116.0,-174.0,15.0,2.97525,3.198,3.036375,2.650875,3.254875,3.04225,2.74525,2.99825
449,116.0,-232.0,15.0,2.999,3.38875,3.056625,2.71625,3.291125,3.3000000000000003,2.642625,3.0235
450,116.0,-290.0,15.0,3.058625,3.576375,3.070625,2.864375,3.3605,3.49525,2.77975,3.058625
451,174.0,290.0,15.0,3.082625,3.499625,3.11075,2.91475,2.3345,3.4355,3.19525,3.105
452,174.0,232.0,15.0,3.07075,3.335375,3.06125,2.822875,2.236625,3.181375,3.14625,3.084625
453,174.0,174.0,15.0,3.0585,3.109875,3.0245,2.7765,2.560625,2.90025,3.1255,3.08775
454,174.0,116.0,15.0,3.037875,2.853625,2.9995000000000003,2.728875,2.834,2.505875,3.119625,3.0655
455,174.0,58.0,15.0,3.017,2.58625,2.99275,2.76525,3.14225,1.935,3.146,3.080125
456,174.0,0.0,15.0,2.985625,2.521625,3.0025,2.842,3.380625,1.534625,3.10825,3.078625
457,174.0,-58.0,15.0,2.97525,2.735,3.028625,2.83,3.3245,2.26825,2.917875,3.056625
458,174.0,-116.0,15.0,2.975375,2.9735,3.04375,2.844,3.313625,2.7215000000000003,2.7795,3.060625
459,174.0,-174.0,15.0,2.9725,3.145125,3.048375,2.832,3.30575,3.03925,2.559875,3.05875
460,174.0,-232.0,15.0,2.994875,3.35025,3.065125,2.8705000000000003,3.3485,3.2927500000000003,2.40775,3.061125
461,174.0,-290.0,15.0,3.0191250000000003,3.51375,3.077875,2.970875,3.4235,3.4798750000000003,2.512625,3.092375
462,232.0,290.0,15.0,3.099375,3.46725,3.101375,3.0295,1.90675,3.462,3.195875,3.1195
463,232.0,232.0,15.0,3.07925,3.305,3.053375,2.976625,2.01925,3.18625,3.142,3.103625
464,232.0,174.0,15.0,3.064625,3.128625,3.029,2.966875,2.36625,2.926875,3.125,3.10225
465,232.0,116.0,15.0,3.052,2.95525,3.02325,2.957375,2.73825,2.66025,3.136375,3.11175
466,232.0,58.0,15.0,3.020875,2.712125,2.999875,2.9795000000000003,3.2095,2.08325,3.208125,3.1245000000000003
467,232.0,0.0,15.0,2.97175,2.5500000000000003,2.991,2.97975,3.475125,1.286875,3.125375,3.103875
468,232.0,-58.0,15.0,2.96775,2.759625,3.014,2.9602500000000003,3.3685,2.305875,2.845875,3.087
469,232.0,-116.0,15.0,2.986125,3.020875,3.047625,2.9795000000000003,3.326875,2.830125,2.63625,3.094625
470,232.0,-174.0,15.0,2.998625,3.223125,3.06075,2.990625,3.34275,3.118375,2.410125,3.100375
471,232.0,-232.0,15.0,3.005,3.3668750000000003,3.0715,2.995875,3.372625,3.33875,2.11125,3.095625
472,232.0,-290.0,15.0,3.0145,3.505125,3.091,3.051375,3.4445,3.513,2.229125,3.131625
473,290.0,290.0,15.0,3.10775,3.488875,3.121125,3.247875,1.087625,3.569375,3.16525,3.140375
474,290.0,232.0,15.0,3.099625,3.378,3.10675,3.200875,1.667125,3.343125,3.1265,3.13775
475,290.0,174.0,15.0,3.081375,3.261875,3.0785,3.1715,2.3625000000000003,3.1225,3.131375,3.145
476,290.0,116.0,15.0,3.06675,3.1225,3.062375,3.159125,2.828125,2.93325,3.170875,3.159875
477,290.0,58.0,15.0,3.036,2.8941250000000003,3.016875,3.125,3.233375,2.406625,3.257,3.16275
478,290.0,0.0,15.0,2.978875,2.66675,2.99625,3.1012500000000003,3.56725,0.929875,3.23775,3.1455
