channel names:							
001_-290_290_50 3 - Brücke (V/V) - R0__PXI1Slot2_ai0	001_-290_290_50 3 - Brücke (V/V) - R1__PXI1Slot2_ai1	001_-290_290_50 3 - Brücke (V/V) - R2__PXI1Slot2_ai2	001_-290_290_50 3 - Brücke (V/V) - R3__PXI1Slot2_ai3	001_-290_290_50 3 - Brücke (V/V) - R4__PXI1Slot2_ai4	001_-290_290_50 3 - Brücke (V/V) - R5__PXI1Slot2_ai5	001_-290_290_50 3 - Brücke (V/V) - R6__PXI1Slot2_ai6	001_-290_290_50 3 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154
dt:							
0,020000							
data:							
2,481556E-1	-7,322395E-3	-1,636070E+0	2,709333E-1	-3,070128E-1	-5,334342E-1	-1,072073E-1	-1,565607E-1
2,481794E-1	-7,346237E-3	-1,634377E+0	2,710883E-1	-3,067744E-1	-5,333746E-1	-1,074100E-1	-1,566442E-1
2,482748E-1	-7,262790E-3	-1,631719E+0	2,710883E-1	-3,064645E-1	-5,333031E-1	-1,072312E-1	-1,565607E-1
2,485251E-1	-7,155502E-3	-1,628929E+0	2,710883E-1	-3,059280E-1	-5,331362E-1	-1,070047E-1	-1,564057E-1
2,486324E-1	-7,131660E-3	-1,626724E+0	2,713028E-1	-3,056062E-1	-5,330647E-1	-1,071120E-1	-1,561912E-1
2,485251E-1	-7,167423E-3	-1,625019E+0	2,710644E-1	-3,055108E-1	-5,329812E-1	-1,070404E-1	-1,563104E-1
2,484536E-1	-7,095897E-3	-1,626080E+0	2,711955E-1	-3,057611E-1	-5,330408E-1	-1,070285E-1	-1,563938E-1
2,485490E-1	-7,095897E-3	-1,627451E+0	2,711121E-1	-3,059042E-1	-5,331123E-1	-1,071239E-1	-1,564415E-1
2,484894E-1	-7,107818E-3	-1,625186E+0	2,712432E-1	-3,056062E-1	-5,330289E-1	-1,071000E-1	-1,564057E-1
2,487755E-1	-6,917083E-3	-1,620907E+0	2,715651E-1	-3,049624E-1	-5,329335E-1	-1,069212E-1	-1,559885E-1
2,493834E-1	-6,666744E-3	-1,615161E+0	2,717797E-1	-3,043545E-1	-5,326951E-1	-1,066709E-1	-1,556666E-1
2,494907E-1	-6,774032E-3	-1,611799E+0	2,720300E-1	-3,040445E-1	-5,326594E-1	-1,065636E-1	-1,556428E-1
2,491808E-1	-6,905162E-3	-1,612741E+0	2,718870E-1	-3,042114E-1	-5,328262E-1	-1,066232E-1	-1,558574E-1
2,490258E-1	-6,893241E-3	-1,616055E+0	2,718631E-1	-3,047836E-1	-5,329097E-1	-1,067543E-1	-1,558455E-1
2,491212E-1	-6,845558E-3	-1,618868E+0	2,718035E-1	-3,050220E-1	-5,329455E-1	-1,069093E-1	-1,560243E-1
2,489662E-1	-7,036293E-3	-1,621920E+0	2,716724E-1	-3,054989E-1	-5,330289E-1	-1,069331E-1	-1,560839E-1
2,487516E-1	-7,131660E-3	-1,622444E+0	2,716605E-1	-3,057492E-1	-5,331004E-1	-1,070404E-1	-1,563700E-1
2,488351E-1	-7,060134E-3	-1,621288E+0	2,718512E-1	-3,055704E-1	-5,332435E-1	-1,072908E-1	-1,563581E-1
2,488947E-1	-7,072055E-3	-1,620537E+0	2,718154E-1	-3,056658E-1	-5,331123E-1	-1,070881E-1	-1,561435E-1
2,490020E-1	-7,107818E-3	-1,618177E+0	2,718512E-1	-3,055346E-1	-5,331123E-1	-1,071596E-1	-1,560600E-1
2,491092E-1	-7,179344E-3	-1,617533E+0	2,718035E-1	-3,056300E-1	-5,330766E-1	-1,068259E-1	-1,560362E-1
2,488589E-1	-7,262790E-3	-1,620048E+0	2,716485E-1	-3,059638E-1	-5,331839E-1	-1,068616E-1	-1,560958E-1
2,486443E-1	-7,405841E-3	-1,623100E+0	2,715293E-1	-3,063691E-1	-5,333031E-1	-1,072073E-1	-1,562150E-1
2,485609E-1	-7,417762E-3	-1,624864E+0	2,714816E-1	-3,065598E-1	-5,333746E-1	-1,071120E-1	-1,563342E-1
2,485847E-1	-7,381999E-3	-1,624721E+0	2,714459E-1	-3,064287E-1	-5,332912E-1	-1,070404E-1	-1,563342E-1
2,486443E-1	-7,381999E-3	-1,620895E+0	2,714816E-1	-3,060711E-1	-5,331481E-1	-1,068139E-1	-1,561912E-1
2,488589E-1	-7,298553E-3	-1,617330E+0	2,715055E-1	-3,057373E-1	-5,330885E-1	-1,066470E-1	-1,560243E-1
2,488589E-1	-7,274711E-3	-1,617259E+0	2,715770E-1	-3,057611E-1	-5,330527E-1	-1,066709E-1	-1,559766E-1
2,486920E-1	-7,334316E-3	-1,618916E+0	2,716247E-1	-3,059638E-1	-5,331362E-1	-1,069808E-1	-1,561316E-1
2,486205E-1	-7,322395E-3	-1,621574E+0	2,715651E-1	-3,062737E-1	-5,331839E-1	-1,071000E-1	-1,561792E-1
2,485847E-1	-7,453525E-3	-1,623017E+0	2,715293E-1	-3,063095E-1	-5,333031E-1	-1,070762E-1	-1,562627E-1
2,484774E-1	-7,536972E-3	-1,620883E+0	2,714816E-1	-3,062141E-1	-5,333031E-1	-1,072669E-1	-1,563938E-1
2,485609E-1	-7,358158E-3	-1,617342E+0	2,716366E-1	-3,058327E-1	-5,332316E-1	-1,071358E-1	-1,561554E-1
2,488827E-1	-7,346237E-3	-1,614398E+0	2,718631E-1	-3,054154E-1	-5,331481E-1	-1,070762E-1	-1,560481E-1
2,488351E-1	-7,429683E-3	-1,612276E+0	2,717797E-1	-3,051293E-1	-5,329812E-1	-1,069927E-1	-1,560600E-1
2,487993E-1	-7,274711E-3	-1,612955E+0	2,717558E-1	-3,053916E-1	-5,332077E-1	-1,068497E-1	-1,559408E-1
2,486801E-1	-7,358158E-3	-1,615602E+0	2,716366E-1	-3,057373E-1	-5,332673E-1	-1,070166E-1	-1,560243E-1
2,485966E-1	-7,358158E-3	-1,616389E+0	2,714459E-1	-3,056777E-1	-5,332316E-1	-1,071477E-1	-1,562508E-1
2,487039E-1	-7,322395E-3	-1,615065E+0	2,715412E-1	-3,053797E-1	-5,332196E-1	-1,071000E-1	-1,562508E-1
2,488589E-1	-7,346237E-3	-1,611775E+0	2,717439E-1	-3,049744E-1	-5,330408E-1	-1,067424E-1	-1,560362E-1
2,490258E-1	-7,298553E-3	-1,607472E+0	2,719823E-1	-3,045214E-1	-5,329455E-1	-1,066828E-1	-1,557859E-1
2,491688E-1	-7,358158E-3	-1,605266E+0	2,721611E-1	-3,041280E-1	-5,329097E-1	-1,067305E-1	-1,557739E-1
2,492761E-1	-7,370079E-3	-1,605672E+0	2,721611E-1	-3,039372E-1	-5,328858E-1	-1,065874E-1	-1,556309E-1
2,493238E-1	-7,346237E-3	-1,604360E+0	2,722923E-1	-3,038180E-1	-5,328024E-1	-1,066709E-1	-1,555951E-1
2,495265E-1	-7,370079E-3	-1,598591E+0	2,724949E-1	-3,034246E-1	-5,327666E-1	-1,067305E-1	-1,553567E-1
2,499556E-1	-7,238948E-3	-1,587909E+0	2,731267E-1	-3,024471E-1	-5,325282E-1	-1,062060E-1	-1,548799E-1
2,507663E-1	-7,083976E-3	-1,574248E+0	2,736036E-1	-3,007663E-1	-5,322064E-1	-1,057649E-1	-1,542242E-1
2,514100E-1	-6,952846E-3	-1,561111E+0	2,741639E-1	-2,992046E-1	-5,318130E-1	-1,053953E-1	-1,536759E-1
2,519464E-1	-6,774032E-3	-1,543826E+0	2,749983E-1	-2,974046E-1	-5,315030E-1	-1,045847E-1	-1,529606E-1
2,529478E-1	-6,344879E-3	-1,523489E+0	2,757374E-1	-2,957595E-1	-5,311573E-1	-1,037741E-1	-1,520665E-1
2,538657E-1	-6,201828E-3	-1,509410E+0	2,765361E-1	-2,943171E-1	-5,307282E-1	-1,036191E-1	-1,512797E-1
2,540564E-1	-6,130302E-3	-1,504010E+0	2,769534E-1	-2,931726E-1	-5,305255E-1	-1,034045E-1	-1,509698E-1
2,542948E-1	-6,213748E-3	-1,498657E+0	2,773229E-1	-2,925289E-1	-5,304301E-1	-1,031423E-1	-1,507433E-1
2,545213E-1	-6,130302E-3	-1,488823E+0	2,772871E-1	-2,917183E-1	-5,302632E-1	-1,029754E-1	-1,504453E-1
2,551174E-1	-5,951488E-3	-1,474136E+0	2,779786E-1	-2,907169E-1	-5,300129E-1	-1,028681E-1	-1,498016E-1
2,558923E-1	-5,629623E-3	-1,455849E+0	2,785984E-1	-2,891791E-1	-5,295718E-1	-1,024986E-1	-1,490744E-1
2,569413E-1	-5,260074E-3	-1,434988E+0	2,793852E-1	-2,874387E-1	-5,291546E-1	-1,018310E-1	-1,483353E-1
2,578592E-1	-4,938209E-3	-1,411003E+0	2,803627E-1	-2,853406E-1	-5,284870E-1	-1,009488E-1	-1,472266E-1
2,589559E-1	-4,449451E-3	-1,383013E+0	2,813045E-1	-2,832187E-1	-5,279506E-1	-1,001859E-1	-1,461537E-1
2,604460E-1	-4,020298E-3	-1,354045E+0	2,827469E-1	-2,809537E-1	-5,273545E-1	-9,923222E-2	-1,446398E-1
2,620792E-1	-3,471935E-3	-1,320153E+0	2,840940E-1	-2,781284E-1	-5,262936E-1	-9,778979E-2	-1,430781E-1
2,641773E-1	-2,744758E-3	-1,279122E+0	2,862398E-1	-2,751124E-1	-5,252445E-1	-9,656193E-2	-1,410993E-1
2,660131E-1	-1,957977E-3	-1,236647E+0	2,882306E-1	-2,722276E-1	-5,242313E-1	-9,550097E-2	-1,391562E-1
2,677774E-1	-1,445377E-3	-1,198107E+0	2,900068E-1	-2,695573E-1	-5,234802E-1	-9,402277E-2	-1,374276E-1
2,698278E-1	-5,989909E-4	-1,156014E+0	2,922002E-1	-2,670658E-1	-5,223835E-1	-9,260418E-2	-1,354011E-1
2,721286E-1	2,950788E-4	-1,101333E+0	2,949659E-1	-2,641333E-1	-5,210126E-1	-9,087565E-2	-1,333984E-1
2,748346E-1	1,463330E-3	-1,044911E+0	2,987567E-1	-2,616895E-1	-5,196059E-1	-8,934977E-2	-1,309903E-1
2,775049E-1	2,869999E-3	-9,934247E-1	3,024641E-1	-2,601278E-1	-5,182946E-1	-8,763316E-2	-1,289280E-1
2,796745E-1	3,692544E-3	-9,474933E-1	3,058735E-1	-2,587092E-1	-5,172456E-1	-8,603575E-2	-1,276882E-1
2,811765E-1	4,503167E-3	-9,096444E-1	3,095213E-1	-2,576960E-1	-5,165303E-1	-8,471253E-2	-1,264008E-1
2,827859E-1	5,421078E-3	-8,725703E-1	3,135744E-1	-2,565039E-1	-5,158628E-1	-8,342507E-2	-1,249822E-1
2,844071E-1	6,136334E-3	-8,435309E-1	3,172461E-1	-2,546323E-1	-5,153740E-1	-8,287671E-2	-1,238258E-1
2,857780E-1	6,637013E-3	-8,139670E-1	3,207389E-1	-2,531660E-1	-5,149687E-1	-8,191111E-2	-1,223357E-1
2,866006E-1	7,256901E-3	-7,963717E-1	3,232066E-1	-2,522958E-1	-5,146826E-1	-8,057597E-2	-1,220139E-1
2,865171E-1	7,972157E-3	-7,748664E-1	3,240529E-1	-2,517474E-1	-5,146707E-1	-8,056405E-2	-1,228483E-1
2,872920E-1	6,923115E-3	-7,971466E-1	3,243867E-1	-2,519024E-1	-5,146230E-1	-8,147004E-2	-1,222284E-1
2,874708E-1	5,659497E-3	-8,119047E-1	3,235284E-1	-2,517474E-1	-5,149210E-1	-8,104088E-2	-1,217278E-1
2,861714E-1	6,112492E-3	-7,874191E-1	3,219072E-1	-2,512587E-1	-5,144799E-1	-7,990839E-2	-1,219066E-1
2,860164E-1	6,482041E-3	-7,863343E-1	3,227536E-1	-2,510798E-1	-5,144919E-1	-8,043292E-2	-1,214655E-1
2,875900E-1	6,791985E-3	-7,789672E-1	3,238384E-1	-2,508176E-1	-5,153382E-1	-8,138659E-2	-1,211556E-1
2,879357E-1	6,625092E-3	-7,830560E-1	3,238503E-1	-2,511395E-1	-5,150402E-1	-8,174422E-2	-1,218827E-1
2,866363E-1	6,207860E-3	-7,843435E-1	3,235880E-1	-2,511156E-1	-5,141342E-1	-8,012297E-2	-1,226814E-1
2,864337E-1	6,076729E-3	-7,829964E-1	3,240291E-1	-2,509487E-1	-5,139912E-1	-7,933619E-2	-1,210244E-1
2,876138E-1	6,517804E-3	-7,796943E-1	3,243271E-1	-2,507222E-1	-5,143846E-1	-8,126738E-2	-1,208218E-1
2,878642E-1	7,090008E-3	-7,727564E-1	3,240053E-1	-2,505792E-1	-5,148376E-1	-8,174422E-2	-1,207145E-1
2,873635E-1	6,648934E-3	-7,721961E-1	3,233377E-1	-2,507461E-1	-5,149329E-1	-8,054020E-2	-1,254352E-1
2,869940E-1	6,184018E-3	-7,715643E-1	3,230039E-1	-2,505434E-1	-5,146826E-1	-8,024218E-2	-1,244934E-1
2,873158E-1	6,243622E-3	-7,753313E-1	3,235165E-1	-2,508057E-1	-5,143726E-1	-8,050444E-2	-1,216324E-1
2,875185E-1	6,851590E-3	-7,740080E-1	3,240529E-1	-2,508772E-1	-5,144084E-1	-8,056405E-2	-1,213701E-1
2,878880E-1	6,887352E-3	-7,707060E-1	3,241364E-1	-2,506745E-1	-5,144084E-1	-8,064749E-2	-1,213463E-1
2,880192E-1	6,529725E-3	-7,704795E-1	3,238622E-1	-2,504123E-1	-5,145038E-1	-8,055212E-2	-1,221092E-1
2,871608E-1	6,279385E-3	-7,704318E-1	3,234092E-1	-2,503527E-1	-5,145395E-1	-8,063557E-2	-1,213582E-1
2,870059E-1	6,327069E-3	-7,729828E-1	3,230277E-1	-2,503765E-1	-5,146945E-1	-8,008721E-2	-1,210244E-1
2,879119E-1	6,744301E-3	-7,728875E-1	3,232662E-1	-2,502454E-1	-5,145634E-1	-8,028986E-2	-1,206668E-1
2,882099E-1	6,708539E-3	-7,723630E-1	3,238384E-1	-2,502931E-1	-5,143965E-1	-8,085015E-2	-1,206787E-1
2,875781E-1	6,648934E-3	-7,700145E-1	3,239099E-1	-2,500904E-1	-5,142773E-1	-8,036139E-2	-1,205834E-1
2,874350E-1	6,637013E-3	-7,683575E-1	3,236715E-1	-2,503407E-1	-5,143130E-1	-7,999184E-2	-1,202496E-1
2,878403E-1	6,589329E-3	-7,684291E-1	3,234331E-1	-2,502454E-1	-5,144323E-1	-7,986071E-2	-1,204284E-1
2,878284E-1	6,660855E-3	-7,681787E-1	3,233615E-1	-2,501262E-1	-5,146349E-1	-8,008721E-2	-1,204761E-1
2,878642E-1	6,911194E-3	-7,681430E-1	3,236596E-1	-2,500308E-1	-5,146349E-1	-8,039715E-2	-1,201900E-1
2,878284E-1	6,863511E-3	-7,676184E-1	3,238503E-1	-2,501739E-1	-5,142892E-1	-8,019450E-2	-1,202138E-1
2,879476E-1	6,732380E-3	-7,672370E-1	3,239933E-1	-2,499712E-1	-5,142773E-1	-7,950308E-2	-1,202257E-1
2,878165E-1	6,768143E-3	-7,670224E-1	3,240768E-1	-2,499950E-1	-5,142177E-1	-7,962229E-2	-1,201304E-1
2,878046E-1	6,839669E-3	-7,667720E-1	3,239695E-1	-2,499831E-1	-5,143965E-1	-8,012297E-2	-1,201065E-1
2,879119E-1	6,899273E-3	-7,666171E-1	3,237311E-1	-2,502573E-1	-5,144561E-1	-8,027794E-2	-1,200469E-1
2,879715E-1	6,803906E-3	-7,664144E-1	3,236238E-1	-2,502573E-1	-5,144203E-1	-8,018258E-2	-1,200708E-1
2,878165E-1	6,625092E-3	-7,661998E-1	3,235046E-1	-2,502811E-1	-5,143726E-1	-8,002760E-2	-1,199754E-1
2,876377E-1	6,672776E-3	-7,661641E-1	3,236238E-1	-2,501500E-1	-5,142296E-1	-7,992032E-2	-1,198800E-1
2,880430E-1	6,875432E-3	-7,659733E-1	3,238384E-1	-2,499712E-1	-5,142534E-1	-8,000376E-2	-1,199515E-1
2,881384E-1	6,911194E-3	-7,657111E-1	3,239218E-1	-2,499354E-1	-5,142654E-1	-8,003953E-2	-1,199515E-1
2,881384E-1	6,696618E-3	-7,656157E-1	3,235999E-1	-2,498162E-1	-5,143250E-1	-7,996800E-2	-1,197727E-1
2,879357E-1	6,482041E-3	-7,655323E-1	3,233973E-1	-2,495540E-1	-5,142773E-1	-7,981303E-2	-1,196654E-1
2,878999E-1	6,613171E-3	-7,654607E-1	3,234450E-1	-2,496613E-1	-5,143607E-1	-8,000376E-2	-1,198204E-1
2,881741E-1	6,935036E-3	-7,652819E-1	3,236119E-1	-2,497685E-1	-5,144084E-1	-8,007529E-2	-1,198204E-1
2,882099E-1	6,899273E-3	-7,651985E-1	3,238026E-1	-2,496732E-1	-5,142654E-1	-8,017066E-2	-1,198681E-1
2,880668E-1	6,863511E-3	-7,650197E-1	3,238264E-1	-2,498043E-1	-5,141461E-1	-8,018258E-2	-1,199039E-1
2,880907E-1	6,815827E-3	-7,648766E-1	3,235046E-1	-2,499712E-1	-5,141461E-1	-8,008721E-2	-1,197131E-1
2,881026E-1	6,684697E-3	-7,647693E-1	3,232900E-1	-2,496493E-1	-5,143607E-1	-8,003953E-2	-1,197250E-1
2,880907E-1	6,696618E-3	-7,647336E-1	3,235403E-1	-2,496851E-1	-5,143369E-1	-8,006337E-2	-1,197966E-1
2,882099E-1	6,780064E-3	-7,645905E-1	3,235642E-1	-2,499474E-1	-5,142773E-1	-8,033755E-2	-1,199277E-1
2,882576E-1	6,887352E-3	-7,644832E-1	3,235284E-1	-2,498520E-1	-5,142654E-1	-8,009913E-2	-1,197489E-1
2,883172E-1	6,839669E-3	-7,643640E-1	3,238384E-1	-2,497328E-1	-5,140269E-1	-7,976534E-2	-1,195105E-1
2,883529E-1	6,923115E-3	-7,641852E-1	3,239099E-1	-2,495540E-1	-5,140031E-1	-7,987263E-2	-1,195939E-1
2,882695E-1	6,970799E-3	-7,641375E-1	3,238145E-1	-2,494824E-1	-5,141819E-1	-8,013489E-2	-1,196654E-1
2,883410E-1	6,970799E-3	-7,640302E-1	3,236715E-1	-2,492679E-1	-5,142058E-1	-8,012297E-2	-1,197489E-1
2,883768E-1	6,803906E-3	-7,638753E-1	3,234807E-1	-2,494228E-1	-5,141819E-1	-8,001568E-2	-1,196178E-1
2,883291E-1	6,791985E-3	-7,638276E-1	3,235880E-1	-2,496017E-1	-5,141223E-1	-7,990839E-2	-1,195462E-1
2,882576E-1	6,768143E-3	-7,638037E-1	3,235761E-1	-2,498281E-1	-5,141223E-1	-7,975342E-2	-1,194509E-1
2,883053E-1	6,827748E-3	-7,637560E-1	3,235523E-1	-2,496136E-1	-5,141461E-1	-7,990839E-2	-1,195701E-1
2,884245E-1	6,744301E-3	-7,636368E-1	3,236119E-1	-2,494467E-1	-5,141581E-1	-7,974150E-2	-1,195343E-1
2,884483E-1	6,827748E-3	-7,635534E-1	3,235403E-1	-2,493155E-1	-5,140985E-1	-7,962229E-2	-1,195105E-1
2,884006E-1	6,768143E-3	-7,635415E-1	3,234927E-1	-2,494228E-1	-5,140985E-1	-7,959845E-2	-1,193078E-1
2,883649E-1	6,672776E-3	-7,634461E-1	3,233854E-1	-2,495540E-1	-5,141700E-1	-7,976534E-2	-1,192840E-1
2,884125E-1	6,780064E-3	-7,633388E-1	3,233019E-1	-2,494586E-1	-5,141461E-1	-7,993224E-2	-1,193555E-1
2,883768E-1	6,660855E-3	-7,633984E-1	3,233615E-1	-2,495182E-1	-5,141223E-1	-7,984879E-2	-1,194032E-1
2,882933E-1	6,648934E-3	-7,631719E-1	3,235761E-1	-2,493871E-1	-5,139077E-1	-7,975342E-2	-1,193317E-1
2,885198E-1	6,756222E-3	-7,631123E-1	3,236476E-1	-2,495420E-1	-5,138481E-1	-7,977726E-2	-1,191886E-1
2,885318E-1	6,744301E-3	-7,629931E-1	3,234807E-1	-2,495659E-1	-5,140031E-1	-7,971766E-2	-1,191171E-1
2,884125E-1	6,672776E-3	-7,628024E-1	3,232066E-1	-2,494348E-1	-5,140031E-1	-7,976534E-2	-1,191767E-1
2,882933E-1	6,589329E-3	-7,627070E-1	3,230754E-1	-2,492202E-1	-5,140746E-1	-7,990839E-2	-1,192601E-1
2,883053E-1	6,625092E-3	-7,627666E-1	3,230754E-1	-2,492321E-1	-5,142296E-1	-7,994416E-2	-1,192363E-1
2,884125E-1	6,732380E-3	-7,626116E-1	3,232185E-1	-2,492559E-1	-5,141461E-1	-7,976534E-2	-1,192840E-1
2,884841E-1	6,768143E-3	-7,625282E-1	3,235880E-1	-2,491725E-1	-5,139316E-1	-7,945540E-2	-1,191886E-1
2,883529E-1	6,744301E-3	-7,625044E-1	3,237192E-1	-2,492679E-1	-5,138124E-1	-7,943156E-2	-1,192005E-1
2,883887E-1	6,648934E-3	-7,623136E-1	3,236715E-1	-2,493513E-1	-5,139912E-1	-7,965806E-2	-1,192840E-1
2,884960E-1	6,684697E-3	-7,623017E-1	3,236357E-1	-2,493394E-1	-5,140031E-1	-7,966998E-2	-1,192840E-1
2,884960E-1	6,803906E-3	-7,622063E-1	3,234688E-1	-2,493871E-1	-5,140031E-1	-7,971766E-2	-1,193197E-1
2,883529E-1	6,791985E-3	-7,621229E-1	3,234092E-1	-2,495182E-1	-5,140508E-1	-7,972958E-2	-1,193555E-1
2,883529E-1	6,720459E-3	-7,622182E-1	3,233854E-1	-2,493990E-1	-5,142177E-1	-7,972958E-2	-1,193317E-1
2,883410E-1	6,768143E-3	-7,621348E-1	3,234331E-1	-2,494586E-1	-5,141581E-1	-7,995608E-2	-1,194628E-1
2,883172E-1	6,815827E-3	-7,621348E-1	3,234927E-1	-2,495420E-1	-5,140746E-1	-7,994416E-2	-1,194747E-1
2,884364E-1	6,970799E-3	-7,620394E-1	3,233973E-1	-2,494228E-1	-5,140746E-1	-7,996800E-2	-1,193674E-1
2,884960E-1	6,911194E-3	-7,619679E-1	3,232066E-1	-2,492679E-1	-5,141223E-1	-7,983687E-2	-1,193197E-1
2,884364E-1	6,780064E-3	-7,619202E-1	3,232185E-1	-2,492202E-1	-5,142177E-1	-7,978919E-2	-1,193555E-1
2,884722E-1	6,815827E-3	-7,618725E-1	3,232304E-1	-2,489818E-1	-5,141342E-1	-7,990839E-2	-1,193674E-1
2,885437E-1	6,911194E-3	-7,618249E-1	3,233615E-1	-2,491129E-1	-5,139673E-1	-8,003953E-2	-1,193913E-1
2,885794E-1	6,982720E-3	-7,617891E-1	3,235761E-1	-2,492798E-1	-5,138124E-1	-7,995608E-2	-1,192244E-1
2,886152E-1	6,851590E-3	-7,617533E-1	3,235046E-1	-2,494586E-1	-5,137170E-1	-7,986071E-2	-1,192959E-1
2,885556E-1	6,780064E-3	-7,616937E-1	3,233854E-1	-2,494467E-1	-5,139435E-1	-7,983687E-2	-1,193555E-1
2,885198E-1	6,827748E-3	-7,616222E-1	3,231350E-1	-2,494348E-1	-5,140269E-1	-7,981303E-2	-1,194509E-1
2,885794E-1	6,720459E-3	-7,615149E-1	3,228370E-1	-2,493513E-1	-5,142058E-1	-7,987263E-2	-1,195462E-1
2,884841E-1	6,720459E-3	-7,614553E-1	3,230277E-1	-2,491606E-1	-5,142296E-1	-7,965806E-2	-1,193674E-1
2,886510E-1	6,756222E-3	-7,614553E-1	3,233496E-1	-2,491606E-1	-5,139554E-1	-7,970574E-2	-1,191648E-1
2,887702E-1	6,887352E-3	-7,613838E-1	3,235165E-1	-2,493990E-1	-5,138362E-1	-7,977726E-2	-1,192363E-1
2,886271E-1	6,863511E-3	-7,613599E-1	3,236596E-1	-2,491010E-1	-5,139673E-1	-7,959845E-2	-1,192601E-1
2,885556E-1	6,851590E-3	-7,612527E-1	3,234688E-1	-2,490771E-1	-5,138839E-1	-7,946732E-2	-1,191171E-1
2,885914E-1	6,803906E-3	-7,611334E-1	3,231589E-1	-2,491844E-1	-5,140865E-1	-7,989647E-2	-1,192959E-1
2,885794E-1	6,768143E-3	-7,611573E-1	3,231946E-1	-2,491963E-1	-5,141461E-1	-7,968190E-2	-1,191767E-1
2,886390E-1	6,803906E-3	-7,611334E-1	3,233615E-1	-2,494705E-1	-5,139673E-1	-7,970574E-2	-1,189979E-1
2,886748E-1	6,768143E-3	-7,609785E-1	3,233258E-1	-2,495063E-1	-5,141938E-1	-7,990839E-2	-1,192244E-1
2,887106E-1	6,768143E-3	-7,610500E-1	3,233854E-1	-2,491248E-1	-5,140627E-1	-7,961037E-2	-1,192005E-1
2,887463E-1	6,875432E-3	-7,609427E-1	3,235403E-1	-2,492798E-1	-5,140269E-1	-7,972958E-2	-1,191648E-1
2,887344E-1	6,851590E-3	-7,607997E-1	3,234211E-1	-2,494109E-1	-5,140746E-1	-7,994416E-2	-1,190575E-1
2,886748E-1	6,863511E-3	-7,608950E-1	3,233258E-1	-2,488745E-1	-5,140150E-1	-7,945540E-2	-1,190217E-1
2,887583E-1	6,827748E-3	-7,608712E-1	3,233973E-1	-2,491844E-1	-5,139554E-1	-7,958653E-2	-1,189740E-1
2,886986E-1	6,827748E-3	-7,608354E-1	3,234927E-1	-2,491606E-1	-5,140269E-1	-7,974150E-2	-1,189979E-1
2,887583E-1	6,839669E-3	-7,607758E-1	3,235880E-1	-2,491248E-1	-5,139435E-1	-7,966998E-2	-1,190217E-1
2,888059E-1	6,911194E-3	-7,607162E-1	3,236596E-1	-2,494586E-1	-5,138243E-1	-7,959845E-2	-1,189025E-1
2,887583E-1	6,946957E-3	-7,606566E-1	3,235642E-1	-2,495063E-1	-5,139554E-1	-7,961037E-2	-1,189025E-1
2,887702E-1	6,982720E-3	-7,606208E-1	3,235284E-1	-2,494109E-1	-5,140508E-1	-7,969382E-2	-1,189621E-1
2,887821E-1	6,958878E-3	-7,605016E-1	3,234092E-1	-2,495897E-1	-5,140985E-1	-7,965806E-2	-1,190098E-1
2,888298E-1	6,827748E-3	-7,604659E-1	3,234092E-1	-2,494467E-1	-5,140508E-1	-7,982495E-2	-1,191528E-1
2,889490E-1	6,935036E-3	-7,603943E-1	3,235999E-1	-2,492321E-1	-5,139673E-1	-7,972958E-2	-1,190456E-1
2,889490E-1	7,042325E-3	-7,602871E-1	3,236238E-1	-2,492202E-1	-5,139077E-1	-7,982495E-2	-1,188667E-1
2,889848E-1	7,078087E-3	-7,602990E-1	3,236834E-1	-2,490652E-1	-5,138839E-1	-7,966998E-2	-1,188906E-1
2,889609E-1	7,185376E-3	-7,603943E-1	3,236596E-1	-2,489937E-1	-5,139554E-1	-7,968190E-2	-1,190336E-1
2,888775E-1	6,982720E-3	-7,603824E-1	3,237072E-1	-2,490533E-1	-5,138481E-1	-7,980111E-2	-1,189979E-1
2,888894E-1	7,006562E-3	-7,602632E-1	3,238384E-1	-2,491129E-1	-5,138243E-1	-7,983687E-2	-1,189383E-1
2,889848E-1	7,125771E-3	-7,602275E-1	3,237072E-1	-2,494705E-1	-5,138004E-1	-7,996800E-2	-1,189621E-1
2,889251E-1	7,113850E-3	-7,602275E-1	3,234688E-1	-2,493275E-1	-5,139673E-1	-7,996800E-2	-1,189263E-1
2,888179E-1	6,994641E-3	-7,602751E-1	3,232662E-1	-2,491844E-1	-5,140269E-1	-7,983687E-2	-1,189263E-1
2,887583E-1	6,946957E-3	-7,600725E-1	3,232304E-1	-2,492321E-1	-5,140985E-1	-8,036139E-2	-1,191290E-1
2,889132E-1	6,982720E-3	-7,600248E-1	3,233854E-1	-2,492202E-1	-5,140508E-1	-8,028986E-2	-1,190694E-1
2,889132E-1	7,090008E-3	-7,599652E-1	3,235165E-1	-2,492798E-1	-5,138481E-1	-8,001568E-2	-1,189860E-1
2,889848E-1	7,125771E-3	-7,599890E-1	3,236596E-1	-2,492321E-1	-5,137885E-1	-8,017066E-2	-1,188906E-1
